tunefamily,songid,motifid,begintime,endtime,duration,startindex,endindex,numberofnotes,motifclass,description,annotator,changes
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076258_01,NLB076258_01_02,30,71/2,11/2,49,55,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_00,7/2,5,3/2,9,11,3,"1:ded","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_01,20,24,4,38,41,4,"2:dcba","melodic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_02,99/2,107/2,4,84,89,6,"3:bagcb","melodic with jump","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_03,75/2,83/2,4,66,71,6,"3:bagcb","melodic with jump","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_04,54,119/2,11/2,91,97,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Er_woonde_een_vrouwtje_al_over_het_bos,NLB076271_01,NLB076271_01_05,42,95/2,11/2,73,79,7,"4:BcdAgaG","melodic+rhytmic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_00,3,6,3,4,9,6,"1:eddedd","rhytmic+repeated notes","ann2",""
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_01,6,12,6,10,14,5,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_02,12,18,6,15,20,6,"2:bbddc","melodic+sequens","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_03,18,21,3,21,24,4,"3:gbdg","melodic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_04,24,27,3,28,33,6,"4:eeegfise","melodic+rhytmic","ann2","length"
Ik_kwam_laatst_eens_in_de_stad,NLB076303_01,NLB076303_01_05,27,30,3,34,36,3,"5:dcb","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076426_01,NLB076426_01_00,5/2,5,5/2,4,7,4,"1:gbed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076426_01,NLB076426_01_01,5,15/2,5/2,8,11,4,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076426_01,NLB076426_01_02,15/2,21/2,3,12,15,4,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076426_01,NLB076426_01_03,21/2,23/2,1,16,17,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076426_01,NLB076426_01_04,12,53/4,5/4,19,20,2,"5:be","jump","ann2","length"
Femmes_voulez_vous_eprouver,NLB076495_01,NLB076495_01_00,55/2,32,9/2,26,28,3,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB076495_01,NLB076495_01_01,38,42,4,36,38,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB076495_01,NLB076495_01_02,163/2,175/2,6,78,80,3,"3:gacb","melodic","ann1","pr"
Femmes_voulez_vous_eprouver,NLB076495_01,NLB076495_01_03,187/2,195/2,4,89,91,3,"4:bag","melodic","ann1",""
Daar_ging_een_heer_1,NLB076625_01,NLB076625_01_00,0,11/2,11/2,0,7,8,"1:8884.8884.","rhytmic","ann2","length"
Daar_ging_een_heer_1,NLB076625_01,NLB076625_01_01,11/2,11,11/2,8,16,9,"1:8884.8884.","rhytmic","ann1","cons"
Daar_ging_een_heer_1,NLB076625_01,NLB076625_01_02,43/2,23,3/2,40,41,2,"5:gd","rhytmic+melodic","ann2","length"
Daar_ging_een_heer_1,NLB076632_01,NLB076632_01_00,11/2,11,11/2,8,15,8,"1:8884.8884.","rhytmic","ann1","cons"
Daar_ging_een_heer_1,NLB076632_01,NLB076632_01_01,0,11/2,11/2,0,7,8,"1:8884.8884.","rhytmic","ann2","length"
Daar_ging_een_heer_1,NLB076632_01,NLB076632_01_02,22,47/2,3/2,36,37,2,"5:gd","rhytmic+melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076740_01,NLB076740_01_00,8,10,2,10,13,4,"2:defg","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076740_01,NLB076740_01_01,10,11,1,14,15,2,"3:fed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076740_01,NLB076740_01_02,27,28,1,38,39,2,"4:dg","jump","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB076740_01,NLB076740_01_03,61/2,32,3/2,43,45,3,"5:be","jump","ann2","add"
Een_Soudaan_had_een_dochtertje_1,NLB076740_01,NLB076740_01_04,15,16,1,18,19,2,"4:dg","jump","ann2","length"
Femmes_voulez_vous_eprouver,NLB111478_01,NLB111478_01_00,13,15,2,18,19,2,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB111478_01,NLB111478_01_01,19,45/2,7/2,25,27,3,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB111478_01,NLB111478_01_02,57,60,3,70,72,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB111478_01,NLB111478_01_03,65,68,3,80,82,3,"4:bag","melodic","ann1",""
Lieve_schipper_vaar_me_over_1,NLB111484_01,NLB111484_01_00,0,5/2,5/2,0,2,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB111484_01,NLB111484_01_01,5/2,6,7/2,3,7,5,"2:edccb","descending melodic figure","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB111484_01,NLB111484_01_02,19/2,12,5/2,14,15,2,"3:da","descending interval","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB111484_01,NLB111484_01_03,12,18,6,16,24,9,"5:abcdefisgg","ascending line, melodic","ann1","cons"
Lieve_schipper_vaar_me_over_1,NLB111484_01,NLB111484_01_04,24,30,6,33,41,9,"5:abcdefisgg","ascending line, melodic","ann1","pr"
Daar_reed_een_jonkheer_1,NLB111656_01,NLB111656_01_00,17,39/2,5/2,28,31,4,"1:gfed","melodic line","ann1",""
Daar_reed_een_jonkheer_1,NLB111656_01,NLB111656_01_01,2,5,3,2,5,4,"1:gfed","melodic line","ann1",""
Daar_reed_een_jonkheer_1,NLB111656_01,NLB111656_01_02,13/2,35/4,9/4,9,12,4,"2:aaaa","repeating notes, rhythmic","ann1",""
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_00,12,15,3,15,18,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_01,7/2,6,5/2,5,6,2,"2:fise","jump","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_02,8,12,4,12,14,3,"3:gfised","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_03,15,18,3,19,22,4,"4:bage","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_04,27,30,3,35,38,4,"4:bage","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_05,18,24,6,23,29,7,"5:edefisg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB111760_01,NLB111760_01_06,30,36,6,39,45,7,"5:edefisg","melodic","ann3","length"
Er_was_een_herderinnetje_1,NLB112115_01,NLB112115_01_00,55/2,30,5/2,33,35,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB112115_01,NLB112115_01_01,79/2,42,5/2,48,50,3,"1:ad","descending interval, leap","ann1","pr"
Er_was_een_herderinnetje_1,NLB112115_01,NLB112115_01_02,121/2,127/2,3,73,76,4,"2:fised","melodic line and rhythmic figure","ann1",""
Er_was_een_herderinnetje_1,NLB112115_01,NLB112115_01_03,65,141/2,11/2,79,81,3,"3:bag","melodic line","ann1",""
Vaarwel_bruidje_schoon,NLB112123_01,NLB112123_01_00,1,6,5,1,4,4,"1:defisg","melodic line","ann1",""
Vaarwel_bruidje_schoon,NLB112123_01,NLB112123_01_01,13,18,5,12,15,4,"1:defisg","melodic line","ann1","pr"
Vaarwel_bruidje_schoon,NLB112123_01,NLB112123_01_02,10,12,2,9,10,2,"2:ba","descending interval","ann1","length"
Vaarwel_bruidje_schoon,NLB112123_01,NLB112123_01_03,22,24,2,20,21,2,"2:ba","descending interval","ann1","pr"
Vaarwel_bruidje_schoon,NLB112123_01,NLB112123_01_04,24,30,6,22,27,6,"3:deedee","rhythmic, repeating note","ann1","length"
Daar_reed_een_jonkheer_1,NLB112210_01,NLB112210_01_00,2,4,2,3,6,4,"1:gfed","melodic line","ann1","start"
Daar_reed_een_jonkheer_1,NLB112210_01,NLB112210_01_01,31/2,39/2,4,28,31,4,"1:gfed","melodic line","ann1",""
Lieve_schipper_vaar_me_over_1,NLB112233_01,NLB112233_01_00,0,5/2,5/2,0,2,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB112233_01,NLB112233_01_01,6,8,2,8,10,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB112233_01,NLB112233_01_02,5/2,6,7/2,3,7,5,"2:edccb","descending melodic figure","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB112233_01,NLB112233_01_03,12,18,6,16,24,9,"5:abcdefisgg","ascending line, melodic","ann1","cons"
Lieve_schipper_vaar_me_over_1,NLB112233_01,NLB112233_01_04,24,30,6,32,40,9,"5:abcdefisgg","ascending line, melodic","ann1","pr"
Een_Soudaan_had_een_dochtertje_1,NLB124573_01,NLB124573_01_00,5/2,4,3/2,8,10,3,"1:gbed","melodic","ann2","length"
Een_Soudaan_had_een_dochtertje_1,NLB124573_01,NLB124573_01_01,12,53/4,5/4,31,32,2,"4:dg","jump","ann2","length"
Femmes_voulez_vous_eprouver,NLB125421_01,NLB125421_01_00,13,15,2,17,18,2,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB125421_01,NLB125421_01_01,20,23,3,25,26,2,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB125421_01,NLB125421_01_02,59,62,3,72,74,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB125421_01,NLB125421_01_03,67,71,4,82,84,3,"4:bag","melodic","ann1",""
Lieve_schipper_vaar_me_over_1,NLB125427_01,NLB125427_01_00,13,18,5,15,23,9,"5:abcdefisgg","ascending line, melodic","ann1","cons"
Lieve_schipper_vaar_me_over_1,NLB125427_01,NLB125427_01_01,25,30,5,31,39,9,"5:abcdefisgg","ascending line, melodic","ann1","pr"
Vaarwel_bruidje_schoon,NLB134389_01,NLB134389_01_00,1,6,5,1,4,4,"1:defisg","melodic line","ann1",""
Vaarwel_bruidje_schoon,NLB134389_01,NLB134389_01_01,13,18,5,12,15,4,"1:defisg","melodic line","ann1","pr"
Vaarwel_bruidje_schoon,NLB134389_01,NLB134389_01_02,10,12,2,9,10,2,"2:ba","descending interval","ann1","length"
Vaarwel_bruidje_schoon,NLB134389_01,NLB134389_01_03,22,24,2,21,22,2,"2:ba","descending interval","ann1","pr"
Vaarwel_bruidje_schoon,NLB134389_01,NLB134389_01_04,24,30,6,23,29,7,"3:deedee","rhythmic, repeating note","ann1","length"
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_00,24,27,3,28,31,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_01,0,3,3,0,3,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_02,12,15,3,14,17,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_03,31/2,33/2,1,19,20,2,"2:fise","jump","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_04,7/2,9/2,1,5,6,2,"2:fise","jump","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_05,15/2,11,7/2,10,13,4,"3:gfised","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_06,27,30,3,32,35,4,"4:bage","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB134474_01,NLB134474_01_07,30,35,5,36,42,7,"5:edefisg","melodic","ann3","length"
Lieve_schipper_vaar_me_over_1,NLB134480_01,NLB134480_01_00,0,5/2,5/2,0,2,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB134480_01,NLB134480_01_01,5/2,6,7/2,3,7,5,"2:edccb","descending melodic figure","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB134480_01,NLB134480_01_02,19/2,12,5/2,14,15,2,"3:da","descending interval","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB134480_01,NLB134480_01_03,12,18,6,16,23,8,"5:abcdefisgg","ascending line, melodic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB135273_01,NLB135273_01_00,0,5/2,5/2,0,2,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB135273_01,NLB135273_01_01,5/2,6,7/2,3,7,5,"2:edccb","descending melodic figure","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB135273_01,NLB135273_01_02,19/2,12,5/2,14,15,2,"3:da","descending interval","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB135273_01,NLB135273_01_03,12,18,6,16,23,8,"5:abcdefisgg","ascending line, melodic","ann1","length"
Daar_zou_er_een_maagdje_vroeg_opstaan_2,NLB138219_01,NLB138219_01_00,9/2,8,7/2,9,11,3,"1:bag","melodic","ann1",""
Daar_zou_er_een_maagdje_vroeg_opstaan_2,NLB138219_01,NLB138219_01_01,57/2,32,7/2,44,46,3,"1:bag","melodic","ann1",""
Daar_zou_er_een_maagdje_vroeg_opstaan_2,NLB138219_01,NLB138219_01_02,16,18,2,24,25,2,"2:dg","interval up","ann1","length"
Daar_zou_er_een_maagdje_vroeg_opstaan_2,NLB138219_01,NLB138219_01_03,49/2,57/2,4,36,43,8,"3:cbcdefisgc","rhythmic","ann1","length"
Daar_reed_een_jonkheer_1,NLB141251_01,NLB141251_01_00,2,5,3,2,5,4,"1:gfed","melodic line","ann1",""
Daar_reed_een_jonkheer_1,NLB141251_01,NLB141251_01_01,13/2,8,3/2,8,10,3,"2:aaaa","repeating notes, rhythmic","ann1",""
Daar_reed_een_jonkheer_1,NLB141251_01,NLB141251_01_02,11,14,3,15,18,4,"1:gfed","melodic line","ann1","pr"
Daar_reed_een_jonkheer_1,NLB141251_01,NLB141251_01_03,31/2,35/2,2,21,24,4,"2:aaaa","repeating notes, rhythmic","ann1","pr"
Daar_reed_een_jonkheer_1,NLB141251_01,NLB141251_01_04,29,32,3,40,43,4,"1:gfed","melodic line","ann1",""
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_00,0,7/2,7/2,0,3,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_01,4,5,1,5,6,2,"2:fise","jump","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_02,8,23/2,7/2,10,13,4,"3:gfised","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_03,25/2,31/2,3,14,17,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_04,16,17,1,19,20,2,"2:fise","jump","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_05,49/2,55/2,3,28,31,4,"1:dbdg","melodic","ann3","length"
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_06,55/2,61/2,3,32,35,4,"4:bage","melodic","ann3",""
Zolang_de_boom_zal_bloeien_1,NLB141314_01,NLB141314_01_07,61/2,71/2,5,36,42,7,"5:edefisg","melodic","ann3","length"
Er_was_een_herderinnetje_1,NLB141407_01,NLB141407_01_00,79/2,42,5/2,48,50,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB141407_01,NLB141407_01_01,55/2,30,5/2,34,36,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB141407_01,NLB141407_01_02,62,65,3,73,75,3,"2:fised","melodic line and rhythmic figure","ann1",""
Er_was_een_herderinnetje_1,NLB141407_01,NLB141407_01_03,133/2,71,9/2,78,80,3,"3:bag","melodic line","ann1",""
Een_lindeboom_stond_in_het_dal_1,NLB141648_01,NLB141648_01_00,12,15,3,16,19,4,"1:dbdg","melodic","ann3",""
Een_lindeboom_stond_in_het_dal_1,NLB141648_01,NLB141648_01_01,21,24,3,28,31,4,"3:defisg","melodic","ann3",""
Er_was_een_herderinnetje_1,NLB141649_01,NLB141649_01_00,79/2,42,5/2,49,51,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB141649_01,NLB141649_01_01,55/2,30,5/2,34,36,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB141649_01,NLB141649_01_02,121/2,127/2,3,74,77,4,"2:fised","melodic line and rhythmic figure","ann1","length"
Er_was_een_herderinnetje_1,NLB141649_01,NLB141649_01_03,65,141/2,11/2,80,82,3,"3:bag","melodic line","ann1",""
Heer_Halewijn_4,NLB143240_01,NLB143240_01_00,0,4,4,0,4,5,"1:ddabcd","rhytmic","ann2","length"
Heer_Halewijn_4,NLB143240_01,NLB143240_01_01,37/2,43/2,3,24,26,3,"2:ad","jump (5th)","ann2","length"
Daar_reed_een_jonkheer_1,NLB144042_01,NLB144042_01_00,2,4,2,3,6,4,"1:gfed","melodic line","ann1",""
Daar_reed_een_jonkheer_1,NLB144042_01,NLB144042_01_01,31/2,39/2,4,28,31,4,"1:gfed","melodic line","ann1",""
Daar_ging_een_heer_1,NLB144072_01,NLB144072_01_00,0,6,6,0,7,8,"1:8884.8884.","rhytmic","ann2","length"
Daar_ging_een_heer_1,NLB144072_01,NLB144072_01_01,6,12,6,8,15,8,"1:8884.8884.","rhytmic","ann1","cons"
Daar_ging_een_heer_1,NLB144072_01,NLB144072_01_02,33/2,18,3/2,25,26,2,"3:bag","rhytmic+melodic","ann2","length"
Vaarwel_bruidje_schoon,NLB144100_01,NLB144100_01_00,1,11/2,9/2,2,5,4,"1:defisg","melodic line","ann1",""
Vaarwel_bruidje_schoon,NLB144100_01,NLB144100_01_01,16,21,5,15,18,4,"1:defisg","melodic line","ann1","pr"
Vaarwel_bruidje_schoon,NLB144100_01,NLB144100_01_02,10,15,5,12,13,2,"2:ba","descending interval","ann1","length"
Vaarwel_bruidje_schoon,NLB144100_01,NLB144100_01_03,30,36,6,26,31,6,"3:deedee","rhythmic, repeating note","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_00,1,4,3,1,4,4,"1:b,a,g,fis","melodic descending","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_01,13,16,3,13,16,4,"1:b,a,g,fis","melodic descending","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_02,9,12,3,10,11,2,"2:a,d","descending fifth","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_03,21,24,3,22,23,2,"2:a,d","descending fifth","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_04,24,26,2,24,26,3,"3:ddg","ascending fourth","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_05,39,41,2,44,46,3,"3:ddg","ascending fourth","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_06,26,28,2,27,30,4,"4:bbbb","rhythmic repetition of notes","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_07,41,43,2,47,50,4,"4:bbbb","rhythmic repetition of notes","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_08,31,34,3,35,37,3,"5:bdb","ascending + descending interval","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_09,46,49,3,55,57,3,"5:bdb","ascending + descending interval","ann1","pr"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_10,34,39,5,38,43,6,"6:accbag","melodic figure","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB145525_01,NLB145525_01_11,49,54,5,58,63,6,"6:accbag","melodic figure","ann1","pr"
Lieve_schipper_vaar_me_over_1,NLB145856_01,NLB145856_01_00,0,2,2,0,2,3,"1:gbd","ascending triad, also rhythmic","ann1","length"
Lieve_schipper_vaar_me_over_1,NLB145856_01,NLB145856_01_01,2,6,4,3,7,5,"2:edccb","descending melodic figure","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_00,1,4,3,1,4,4,"1:b,a,g,fis","melodic descending","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_01,9,12,3,10,11,2,"2:a,d","descending fifth","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_02,12,14,2,12,14,3,"3:ddg","ascending fourth","ann1","length"
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_03,14,16,2,15,18,4,"4:bbbb","rhythmic repetition of notes","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_04,19,22,3,23,25,3,"5:bdb","ascending + descending interval","ann1",""
Er_reed_er_eens_een_ruiter_1,NLB146608_01,NLB146608_01_05,22,27,5,26,31,6,"6:accbag","melodic figure","ann1","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_00,32,35,3,45,48,4,"10:decb","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_01,35,36,1,49,50,2,"11:gg","rhytmic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_02,36,40,4,51,55,5,"12:abcag2","rhytmic+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_03,6,8,2,9,11,3,"3:afisd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_04,8,10,2,12,14,3,"4:ded","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_05,16,20,4,22,26,5,"7:g-g'fis","8jump+melodic","ann2","add"
Er_was_een_koopman_rijk_en_machtig,NLB146699_01,NLB146699_01_06,22,24,2,31,33,3,"8:edd","melodic","ann2","length"
Er_was_een_herderinnetje_1,NLB146728_01,NLB146728_01_00,55/2,30,5/2,33,35,3,"1:ad","descending interval, leap","ann1",""
Er_was_een_herderinnetje_1,NLB146728_01,NLB146728_01_01,79/2,42,5/2,48,50,3,"1:ad","descending interval, leap","ann1","pr"
Er_was_een_herderinnetje_1,NLB146728_01,NLB146728_01_02,62,65,3,73,75,3,"2:fised","melodic line and rhythmic figure","ann1",""
Er_was_een_herderinnetje_1,NLB146728_01,NLB146728_01_03,133/2,71,9/2,78,80,3,"3:bag","melodic line","ann1",""
Femmes_voulez_vous_eprouver,NLB146731_01,NLB146731_01_00,13,15,2,17,18,2,"1:bag","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB146731_01,NLB146731_01_01,19,23,4,24,26,3,"2:fis","highest note in line","ann1","length"
Femmes_voulez_vous_eprouver,NLB146731_01,NLB146731_01_02,59,63,4,71,73,3,"3:gacb","melodic","ann1",""
Femmes_voulez_vous_eprouver,NLB146731_01,NLB146731_01_03,67,71,4,81,83,3,"4:bag","melodic","ann1",""
O_God_ik_leef_in_nood,NLB146741_01,NLB146741_01_00,0,3/2,3/2,0,1,2,"1:dg ","jump (fourth)","ann2","length"
O_God_ik_leef_in_nood,NLB146741_01,NLB146741_01_01,36,75/2,3/2,47,48,2,"1:dg ","jump (fourth)","ann2","length"
O_God_ik_leef_in_nood,NLB146741_01,NLB146741_01_02,18,24,6,18,23,6,"2:dfisfisfis4","melodic+rhytmic","ann2","length"
O_God_ik_leef_in_nood,NLB146741_01,NLB146741_01_03,54,60,6,65,70,6,"2:dfisfisfis4","melodic+rhytmic","ann2","pr"
O_God_ik_leef_in_nood,NLB146741_01,NLB146741_01_04,26,55/2,3/2,28,31,4,"3:gfise","melodic","ann2","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB147463_01,NLB147463_01_00,0,5/2,5/2,0,1,2,"1:dc","interval up","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB147463_01,NLB147463_01_01,6,8,2,7,8,2,"2:ba","melodic, descending interval","ann1","length"
Er_was_een_meisje_van_zestien_jaren_1,NLB147463_01,NLB147463_01_02,19,22,3,22,24,3,"3:bag","melodic","ann1",""
Heer_Halewijn_4,NLB147912_01,NLB147912_01_00,0,7/2,7/2,0,4,5,"1:ddabcd","rhytmic","ann2","length"
Heer_Halewijn_4,NLB147912_01,NLB147912_01_01,37/2,43/2,3,25,27,3,"2:ad","jump (5th)","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_00,2,4,2,3,4,2,"1:ca","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_01,32,35,3,45,49,5,"10:decb","melodic","ann2","add"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_02,36,39,3,52,56,5,"12:abcag2","rhytmic+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_03,8,10,2,11,13,3,"4:ded","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_04,16,20,4,22,26,5,"7:g-g'fis","8jump+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_05,22,24,2,31,32,2,"8:edd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB151180_01,NLB151180_01_06,28,31,3,40,44,5,"9:cdeed","rhytmic+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_00,6,9,3,6,8,3,"2:gbdd","rhytmic+melodic(triat)","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_01,12,15,3,12,14,3,"4:ded","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_02,20,26,6,22,27,6,"7:g-g'fis","8jump+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_03,28,30,2,32,33,2,"8:edd","melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_04,36,40,4,40,44,5,"9:cdeed","rhytmic+melodic","ann2","length"
Er_was_een_koopman_rijk_en_machtig,NLB152778_01,NLB152778_01_05,45,50,5,51,55,5,"12:abcag2","rhytmic+melodic","ann2","add"
O_God_ik_leef_in_nood,NLB152784_01,NLB152784_01_00,72,75,3,46,47,2,"1:dg ","jump (fourth)","ann2","length"
O_God_ik_leef_in_nood,NLB152784_01,NLB152784_01_01,0,3,3,0,1,2,"1:dg ","jump (fourth)","ann2","length"
O_God_ik_leef_in_nood,NLB152784_01,NLB152784_01_02,36,48,12,18,23,6,"2:dfisfisfis4","melodic+rhytmic","ann2","length"
