@relation groupsamp
@attribute class {'X1','X10','X2','X3','X4','X5','X6','X7','X8','X9'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X9',0.5,0.5,0.5,0.5,3,2,3,3,3,3,74,72,0.5,0.5,2,1,3,0,1.333,3,1,0.3333,1,0.6667,0.3333,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0,0,0.5,2,1,1,120,44,2.727,0.3333,0.1667,2,0.5,5,5,5,0.4,0.03674,2,0,0.4688,0.0625,0.5,0.375,0,0.4578,0.07217,0.3478,2.375,2.875
'X9',0.25,0.25,1,1,2,1,4,4,4,11,67,71,0.75,0.25,6,2,2,2,6.667,3,5,0.3333,1,0.6667,0,0,0.3333,0,0,0,0.3333,0,0.3333,0,0,0,0,0.3333,1.5,6.5,0,54,69,1.278,0.2,0.2,1,0.4,5,5,5,0.4,0.0348,2,0,0.4062,0.1197,0.5,0.25,0,0.3745,0.125,0.381,2.125,2.625
'X9',0.5,0.5,0.5,0.5,7,5,3,3,3,7,74,71,0.5,0.5,2,2,2,0,3.333,3,3,0.3333,1,1,0.3333,0,0,0.3333,0,0,0.3333,0,0,0,0,0,0,0.5,2,3,1,80,120,1.5,0.4,0.4,1,0.8,3,3,3,0.3333,0.04702,2,0,0.4375,0.125,0.5,0.25,0,0.4162,0.1443,0.3636,2.25,2.75
'X9',0.4,0.4,1,1,4,4,3,3,3,4,67,69,1,0,7,1,3,0,1.5,3,2,0.5,0.5,0.75,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0.5,2,2,1,120,60,2,0.375,0.25,1.5,0.625,4,4,4,0.75,0.04146,2.5,0,0.375,0.125,0.5,0.25,0,0.3745,0.1443,0.3478,2.375,2.875
'X9',0.3333,0.3333,1,1,5,2,3,3,3,7,67,71,0.6667,0.3333,0,3,0,5,6,2,2,0.5,1,0.5,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.5,2,5,0,80,120,1.5,0.5,0.5,1,1,2,2,2,0.5,0.05555,1.5,0,0.5,0.25,0.75,0.25,0,0.3745,0.1768,0.4,2,2.5
'X9',0.5,0.5,0.5,0.5,4,4,3,3,3,4,71,69,1,0,11,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,2,0,0.375,0.1443,0.5,0.25,0,0.3328,0.1443,0.4,2,2.5
'X9',0.2857,0.2857,0.5,0.5,9,4,6,6,6,10,76,73,0.4286,0.5714,4,6,1,4,5.667,4,3,0.3333,1,0.8333,0,0,0,0.5,0,0,0.3333,0.1667,0,0,0,0.5,0,0.3333,1.5,6.75,2,44,54,1.227,0.1667,0.1667,1,0.3333,5,7,7,0.1429,0.03027,1.75,0,0.5,0.2394,0.75,0.25,0,0.4578,0.2327,0.2222,4,4.5
'X9',0.4444,0.4444,0.5,0.5,3,2,4,4,4,7,72,72,0.6667,0.3333,0,3,1,0,2.875,6,2,0.25,1,0.625,0.25,0,0.25,0.25,0.125,0,0.125,0,0,0,0,1,0,0.6667,1.5,4.5,3.6,80,120,1.5,0.2667,0.2667,1,0.5333,5,5,5,0.4,0.03636,2.25,0,0.3611,0.2205,0.75,0.25,0,0.3745,0.2315,0.2353,3.75,4.25
'X9',0.2857,0.2857,1,1,2,2,5,5,5,10,69,70,0.8571,0.1429,9,4,3,5,4.333,5,3,0.3333,0.5,0.5,0,0,0.1667,0.3333,0.3333,0,0.1667,0,0,0,0,1,0,0.5,1.5,5.25,2.5,120,48,2.5,0.3077,0.2308,1.333,0.5385,4,5,4,0.5,0.03746,1.75,0,0.4643,0.1725,0.75,0.25,0,0.4995,0.1581,0.2353,3.75,4.25
'X9',0.4,0.4,0.5,0.5,5,7,4,4,4,5,73,70,0.6,0.4,1,2,3,0,2.5,4,2,0.25,1,0.5,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0.6667,1.5,2.5,1,48,80,1.667,0.25,0.25,1,0.5,5,5,5,0.2,0.03645,2.5,0,0.35,0.1369,0.5,0.25,0,0.3745,0.1443,0.3636,2.25,2.75
'X9',0.2857,0.2857,1,1,4,5,5,5,4,12,67,68,0.8571,0.1429,2,3,1,0,5.667,6,2,0.1667,1,0.6667,0.1667,0,0.1667,0.1667,0,0,0.1667,0.1667,0,0.1667,0,0,0.1429,0.6,1.25,7.5,3,120,44,2.727,0.2667,0.1333,2,0.4,5,8,5,0.2,0.03055,2.333,0,0.375,0.1614,0.5,0.125,0,0.3953,0.1661,0.2759,3.125,3.625
'X9',0.4,0.4,0.5,0.5,7,2,4,4,4,9,72,70,0.8,0.2,0,2,1,2,4.5,4,2,0.25,1,0.5,0,0,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0.5,2,5.5,4,80,120,1.5,0.375,0.25,1.5,0.625,5,5,5,0.4,0.03903,2.5,0,0.35,0.1369,0.5,0.25,0,0.3745,0.1443,0.3636,2.25,2.75
'X9',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,0.5,2,2,2,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X9',0.375,0.375,0.6667,0.6667,2,2,4,4,4,8,72,74,0.5,0.5,0,3,2,0,2.714,4,5,0.4286,0.6667,0.4286,0.4286,0.1429,0.1429,0,0.2857,0,0,0.1429,0,0,0,0,0,0.5,1.333,4.667,1.5,48,60,1.25,0.25,0.25,1,0.5,5,5,5,0.2,0.03577,2,0,0.375,0.189,0.75,0.25,0,0.3567,0.1967,0.25,3.5,4
'X9',0.25,0.25,1,1,2,5,4,4,4,7,67,70,0.75,0.25,2,3,1,2,2.333,2,1,0.6667,0.5,0.3333,0,0,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,120,48,2.5,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,1.333,0,0.375,0.1443,0.5,0.25,0,0.5828,0.1443,0.5,1.75,3
'X9',0.5,0.5,0.5,0.5,2,2,3,3,3,4,69,69,1,0,9,1,3,0,2,3,2,0.3333,1,0.6667,0.3333,0,0.3333,0.3333,0,0,0,0,0,0,0,0,0,0.5,2,2,1,120,60,2,0.5,0.25,2,0.75,3,3,3,0.6667,0.04801,1.333,0,0.5,0.3536,1,0.25,0,0.3328,0.1443,0.3333,2.5,3
'X9',0.5,0.5,0.5,0.5,5,5,3,3,3,5,67,65,1,0,7,2,2,2,3.333,3,1,0.3333,1,0.3333,0,0,0.3333,0.3333,0.3333,0,0,0,0,0,0,0,0,0.6667,3,5,3,40,48,1.2,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,1,0,0.75,0.5774,1.25,0.25,0,0.5828,0.5774,0.25,3.5,4
'X9',0.3333,0.3333,1,1,2,7,3,3,3,5,69,71,0.6667,0.3333,2,2,1,2,2.5,2,1,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.5714,1.25,1.75
'X9',0.6,0.6,0.3333,0.3333,2,7,3,3,3,5,69,70,0.8,0.2,9,2,2,0,1.25,3,2,0.5,0.5,0.75,0.5,0,0.25,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,120,80,1.5,0.5,0.3333,1.5,0.8333,3,3,3,0.6667,0.04891,2.5,0,0.3,0.1118,0.5,0.25,0,0.2495,0,0.4,2,2.5
'X9',0.4,0.4,0.5,0.5,3,3,4,4,4,7,67,67,1,0,7,3,1,1,3.25,4,2,0.25,1,0.5,0,0.25,0.25,0.5,0.25,0,0,0,0,0,0,1,0,0.5,1.333,3,3,120,80,1.5,0.5,0.3333,1.5,0.8333,3,3,3,0.6667,0.04891,2.5,0,0.25,0,0.25,0.25,0,0.2495,0,0.4444,1.75,2.25
'X9',0.6,0.6,0.3333,0.3333,3,9,3,3,3,6,69,69,1,0,9,1,3,0,2.25,3,3,0.5,0.5,0.75,0.5,0,0,0.25,0,0.25,0,0,0,0,0,0,0.2,0.5,2,6,1,96,120,1.25,0.25,0.25,1,0.5,6,6,6,0.1667,0.03366,2.5,0,0.3,0.1896,0.5,0.125,0,0.3433,0.1875,0.4,2,2.5
'X9',0.2,0.4,1,0.5,4,7,5,5,4,12,67,72,0.6,0.4,7,3,2,5,4,3,3,0.5,0.5,0.25,0,0,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0.25,4,12,0,69,54,1.278,0.2857,0.1429,2,0.4286,6,6,6,0.1667,0.0333,1.667,0,0.425,0.3491,1,0.125,0,0.2808,0.1573,0.32,2.625,3.125
'X9',0.3333,0.6667,1,0.5,5,5,3,3,2,12,62,67,0.6667,0.3333,2,2,1,5,8.5,2,7,0.5,1,0.5,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,2,12,0,40,60,1.5,0.3333,0.3333,1,0.6667,3,3,3,0.6667,0.04522,0.6,0.5303,1.333,1.041,2.5,0.5,0,0.7495,0.3536,0.2,4.5,5
'X9',0.2857,0.2857,1,1,3,3,5,5,5,9,66,65,1,0,6,3,3,0,3.333,6,2,0.1667,1,0.5,0.1667,0,0.1667,0.3333,0.1667,0.1667,0,0,0,0,0,1,0,0.4,1.667,4.667,3,40,80,2,0.2308,0.2308,1,0.4615,5,5,5,0.6,0.03543,1.75,0,0.5,0.2041,0.75,0.25,0,0.4578,0.1882,0.2222,4,4.5
'X9',0.4286,0.4286,0.3333,0.6667,7,7,5,5,4,12,69,69,0.8571,0.1429,9,2,3,5,3.833,5,4,0.3333,0.5,0.3333,0,0.1667,0.3333,0.1667,0.3333,0,0.1667,0,0,0,0,0,0,0.5,2,6,2.5,60,120,2,0.2667,0.2667,1,0.5333,5,5,5,0.4,0.03636,2.333,0,0.3571,0.1336,0.5,0.25,0,0.3328,0.1291,0.2857,3,3.5
'X9',0.25,0.25,1,1,5,2,4,4,4,10,69,74,0.25,0.75,2,4,0,3,6,3,2,0.3333,1,0.6667,0,0,0,0.3333,0.3333,0,0,0,0.3333,0,0,0,0,0.6667,1.5,6.5,0,120,48,2.5,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,2,0,0.4375,0.125,0.5,0.25,0,0.4162,0.1443,0.3636,2.25,2.75
'X9',0.6667,0.6667,0.5,0.5,3,9,2,2,2,3,74,73,0.3333,0.6667,2,1,2,3,3,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,2,3,2,120,0,120,1,0,0,1,1,1,1,1,0.07881,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.5714,1.25,1.75
'X9',0.2222,0.2222,1,1,3,9,7,7,7,10,71,73,0.4444,0.5556,2,7,2,4,3,6,1,0.25,1,0.5,0.125,0.125,0.25,0.375,0.25,0,0,0,0,0,0,0.5,0,0.5714,3.5,8,3.5,120,60,2,0.2727,0.1818,1.5,0.4545,4,8,5,0.6,0.03234,3,0,0.2917,0.125,0.5,0.125,0,0.2964,0.1326,0.2759,3.125,3.625
'X9',0.4286,0.4286,0.6667,0.6667,2,2,4,4,4,11,78,74,0.2857,0.7143,6,2,3,2,2.5,3,2,0.5,0.6667,0.3333,0.3333,0,0.5,0,0,0,0,0.1667,0,0,0,0,0,0.75,2,6.5,1.667,48,60,1.25,0.2143,0.2143,1,0.4286,5,5,5,0.2,0.03517,2.333,0,0.3929,0.2835,1,0.25,0,0.4162,0.3028,0.2667,3.25,3.75
'X9',0.4444,0.4444,0.5,0.5,3,9,5,5,5,8,74,74,0.2222,0.7778,2,3,2,0,3.25,4,4,0.375,0.6667,0.625,0.375,0,0,0.25,0.25,0,0,0.125,0,0,0,0,0,0.4,1.25,5.5,1.25,120,40,3,0.2667,0.2,1.333,0.4667,4,8,4,0.75,0.03145,2.25,0,0.4028,0.3411,1.25,0.125,0,0.4214,0.3594,0.2162,4.125,4.625
'X9',0.5,0.5,0.5,0.5,1,2,3,3,3,3,72,72,0.75,0.25,0,1,3,1,2,3,1,0.3333,1,0.3333,0,0.3333,0.6667,0.3333,0,0,0,0,0,0,0,0,0,0.6667,1.5,2.5,3,120,48,2.5,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,1.333,0,0.375,0.1443,0.5,0.25,0,0.5828,0.1443,0.5,1.75,3
'X9',0.6667,0.6667,0.5,0.5,1,11,2,2,2,1,72,71,1,0,0,1,2,0,0.5,2,1,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,48,80,1.667,0.3333,0.3333,1,0.6667,3,3,3,0.3333,0.04522,1.5,0,0.5833,0.1443,0.75,0.5,0,0.6245,0.1768,0.3636,2.25,2.75
'X9',0.5,0.5,1,1,4,4,2,2,2,4,62,64,1,0,2,1,2,4,4,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,2,0,0.375,0.1768,0.5,0.25,0,0.4995,0,0.5714,1.25,1.75
'X9',0.5,0.5,0.5,0.5,5,2,3,3,3,5,76,74,0.25,0.75,4,2,2,2,3,2,3,0.6667,0.5,0,0,0,0.6667,0,0.3333,0,0,0,0,0,0,0,0,0.6667,1.5,3.5,2,120,80,1.5,0.6667,0.3333,2,1,2,2,2,0.5,0.0586,2,0,0.25,0,0.25,0.25,0,0.2495,0,0.5,1.5,2
'X9',0.6667,0.6667,0.5,0.5,3,3,2,2,2,3,79,78,0,1,7,1,2,0,1.5,2,3,0.5,1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.6667,0.3333,2,1,2,2,2,1,0.0586,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X9',0.25,0.25,1,1,5,2,4,4,4,14,62,69,0.75,0.25,0,3,1,5,8,2,9,0.6667,0.5,0,0,0,0,0,0.6667,0,0,0,0,0,0.3333,0,0,0.3333,3,10,0,40,120,3,0.4,0.4,1,0.8,3,3,3,0.6667,0.04702,1.333,0,0.625,0.25,1,0.5,0,0.6662,0.2887,0.2857,3,3.5
'X9',0.6,0.6,0.3333,0.3333,2,2,3,3,3,4,76,76,0,1,4,1,3,2,1.5,2,2,0.75,0.3333,0.25,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0.2,0.3333,3,4,1.5,48,60,1.25,0.2857,0.2857,1,0.5714,5,5,5,0.2,0.03694,1.667,0,0.45,0.2739,0.75,0.25,0,0.3745,0.25,0.3077,2.75,3.25
'X9',0.75,0.75,0.3333,0.3333,4,4,2,2,2,4,76,75,0.25,0.75,4,1,2,0,1.333,2,4,0.6667,0.5,1,0.6667,0,0,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,1,120,60,2,0.5,0.3333,1.5,0.8333,3,3,3,1,0.04891,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X9',0.5,0.5,0.5,0.5,7,7,3,3,3,9,62,66,1,0,2,2,2,2,6,3,5,0.3333,1,0.3333,0,0,0.3333,0,0,0,0.3333,0.3333,0,0,0,0,0,0.6667,3,9,3,120,48,2.5,0.4,0.2,2,0.6,4,4,4,0.5,0.04137,2,0,0.375,0.1443,0.5,0.25,0,0.4162,0.1443,0.4,2,2.5
'X10',0.2857,0.2857,1,1,3,3,5,5,5,9,64,66,1,0,4,5,2,2,2.5,4,2,0.5,0.3333,0.3333,0.1667,0,0.5,0.1667,0.1667,0,0,0,0,0,0,0,0,0.6,2.5,5.5,2,40,120,3,0.4041,0.3004,1.345,0.7045,3,4,3,0.6667,0.04298,1,0.8839,0.8571,0.7887,2.5,0.25,0,0.5828,0.3416,0.1429,6.5,7
'X10',0.3333,0.3333,1,1,2,2,3,3,3,4,62,64,1,0,2,1,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6354,0.3646,1.742,1,2,2,2,1,0.05758,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X10',0.25,0.5,1,0.5,4,4,4,4,3,12,62,67,0.75,0.25,2,2,2,3,4,3,1,0.3333,1,0.6667,0,0,0,0.6667,0.3333,0,0,0,0,0,0,1,0,1,0,0,0,120,60,2,0.4916,0.3329,1.476,0.8245,3,3,3,1,0.04854,1.333,0,0.625,0.25,1,0.5,0,0.4995,0,0.2857,3,3.5
'X10',0.25,0.25,1,1,2,2,4,4,4,5,62,64,1,0,2,2,2,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,2,0.4071,0.2163,1.882,0.6234,4,4,4,0.5,0.04163,1.333,0,0.5625,0.2394,0.75,0.25,0,0.4995,0.25,0.3077,2.75,3.25
'X10',0.4,0.4,0.5,0.5,2,9,4,4,4,5,69,69,1,0,9,2,2,2,2,3,1,0.5,0.5,0.25,0,0.25,0.75,0.25,0,0,0,0,0,0,0,0,0,0.25,4,3,3,120,60,2,0.37,0.2556,1.448,0.6256,5,5,4,0.75,0.03899,1.667,0,0.5,0.3062,1,0.25,0,0.3745,0.1443,0.2857,3,3.5
'X10',0.3333,0.3333,1,1,2,9,3,3,3,3,69,70,1,0,0,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1.5,0,0.3333,0.1443,0.5,0.25,0,0.2495,0,0.5,1.5,2
'X10',0.6667,0.6667,0.5,0.5,2,2,2,2,2,2,74,74,0,1,2,1,2,2,1.2,2,2,0.6,0.6667,0.4,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0.3333,1.5,2,1.75,120,80,1.5,0.3885,0.2953,1.315,0.6838,4,4,3,0.6667,0.04224,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.4,2,2.5
'X10',0.5,0.5,0.4,0.4,4,4,4,4,4,9,71,68,1,0,11,3,3,2,2,3,2,0.4444,0.75,0.3333,0.3333,0,0.4444,0,0.2222,0,0,0,0,0,0,0,0.1,0.5,6,9,2.5,120,60,2,0.2907,0.2388,1.217,0.5295,3,9,3,1,0.03385,1.667,1.061,0.5,0.2946,1,0.125,0,0.444,0.2509,0.1667,5.5,6
'X10',0.5,0.5,1,1,7,7,2,2,2,7,62,65,1,0,2,2,0,7,7,1,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,60,1,0,0,1,1,1,1,1,0.07881,1,0,0.75,0.3536,1,0.5,0,0.9995,0,0.4,2,2.5
'X10',0.5,0.5,1,1,2,2,2,2,2,2,69,70,1,0,9,1,2,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.375,0.1768,0.5,0.25,0,0.2495,0,0.5714,1.25,1.75
'X10',0.3333,0.3333,1,1,2,9,3,3,3,3,69,70,1,0,0,1,3,1,1.5,2,1,0.5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,3,0,0.25,0,0.25,0.25,0,0.2495,0,0.5714,1.25,1.75
'X10',0.5,0.5,0.5,0.5,4,4,3,3,3,4,76,74,0.25,0.75,4,1,3,2,1.333,2,2,0.6667,0.5,0.3333,0.3333,0,0.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,120,60,2,0.4985,0.3338,1.493,0.8323,3,3,3,1,0.04885,1.333,0,0.5,0,0.5,0.5,0,0.4995,0,0.3333,2.5,3
'X10',0.25,0.25,1,1,2,2,4,4,4,5,69,71,0.75,0.25,0,2,2,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.654,0.346,1.89,1,2,2,2,0.5,0.05816,2,0,0.25,0,0.25,0.25,0,0.2495,0,0.5,1.5,2
'X10',0.3333,0.3333,1,1,2,7,3,3,3,5,69,71,0.6667,0.3333,2,2,1,2,2.5,2,1,0.5,1,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,120,60,2,0.6392,0.3608,1.771,1,2,2,2,1,0.05769,1.5,0,0.5,0,0.5,0.5,0,0.4995,0,0.4,2,2.5
'X10',0.25,0.5,1,0.5,4,5,4,4,3,12,67,72,0.5,0.5,7,2,2,3,4,3,1,0.3333,1,0.6667,0,0,0,0.6667,0.3333,0,0,0,0,0,0,1,0,1,0,0,0,80,120,1.5,0.396,0.396,1,0.7919,3,3,3,0.3333,0.04682,2,0,0.375,0.1443,0.5,0.25,0,0.4162,0.1443,0.4,2,2.5
'X10',0.2857,0.2857,1,1,2,2,4,4,4,5,66,67,1,0,6,2,3,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0,0.5,6,5,4,80,120,1.5,0.2656,0.2559,1.038,0.5214,5,5,5,0.4,0.03617,1.75,0,0.4286,0.374,1.25,0.25,0,0.2912,0.1021,0.25,3.5,4
'X10',0.4,0.4,0.5,0.5,1,2,4,4,4,5,72,73,0.6,0.4,0,2,2,2,1.25,3,2,0.5,0.5,0.25,0.25,0.25,0.75,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,120,60,2,0.345,0.2247,1.535,0.5697,6,6,5,0.4,0.0362,1.667,0,0.4,0.163,0.5,0.125,0,0.3745,0.1768,0.3333,2.5,3
'X10',0.5,0.5,1,1,5,5,2,2,2,5,62,64,1,0,2,2,0,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.375,0.1768,0.5,0.25,0,0.2495,0,0.5714,1.25,1.75
'X10',0.6,0.6,0.3333,0.3333,3,3,3,3,3,3,79,78,0,1,7,1,3,0,0.75,3,1,0.5,0.5,0.5,0.5,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,80,1.5,0.2619,0.2614,1.002,0.5234,5,5,5,0.2,0.03658,2.5,0,0.3,0.1425,0.5,0.125,0,0.312,0.1614,0.4,2,2.5
'X10',0.3333,0.3333,0.5,0.5,6,6,5,5,5,6,72,69,1,0,0,2,2,3,2.2,4,3,0.4,0.5,0.8,0.2,0.2,0.2,0.6,0,0,0,0,0,0,0,2,0,0.5,4,6,1,120,80,1.5,0.3359,0.2309,1.455,0.5668,5,5,5,0.4,0.0377,2,0,0.3333,0.3323,1,0.125,0,0.1995,0.06847,0.3333,2.5,3
'X10',0.25,0.25,1,1,2,2,4,4,4,5,62,64,1,0,2,2,2,2,1.667,2,1,0.6667,0.5,0,0,0.3333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,80,1.5,0.662,0.338,1.958,1,2,2,2,0.5,0.05843,2,0,0.375,0.25,0.75,0.25,0,0.2495,0,0.4,2,2.5
'X10',0.3333,0.3333,1,1,4,4,4,4,4,7,72,74,0.3333,0.6667,0,3,2,0,2.4,4,3,0.4,0.5,0.8,0.4,0,0,0.4,0.2,0,0,0,0,0,0,1,0,0.6667,3,7,1,120,80,1.5,0.2545,0.1804,1.411,0.4349,4,7,6,0.5,0.03202,2,0,0.375,0.2236,0.75,0.125,0,0.2995,0.1425,0.3077,2.75,3.25
'X10',0.25,0.3333,1,0.75,3,9,4,6,5,12,71,70,0.75,0.25,2,3,2,2,2.636,7,2,0.2727,0.6667,0.5455,0.1818,0.09091,0.3636,0.2727,0.09091,0,0.09091,0,0,0,0,2,0,0.5556,3,8.667,3.167,80,40,2,0.2928,0.2881,1.016,0.581,5,5,5,0.4,0.03717,1.714,0.7071,0.5,0.3015,1.25,0.25,0,0.4313,0.1966,0.1429,6.5,7
'X10',0.5,0.5,1,1,5,5,2,2,2,5,60,62,1,0,0,2,0,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,120,0,120,1,0,0,1,1,1,1,1,0.07881,1,0,0.75,0.3536,1,0.5,0,0.4995,0,0.4,2,2.5
'X10',0.5,0.5,1,1,5,5,2,2,2,5,62,64,1,0,2,2,0,5,5,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.375,0.1768,0.5,0.25,0,0.2495,0,0.5714,1.25,1.75
'X10',0.5,0.5,0.5,0.5,2,9,3,3,3,5,69,69,1,0,9,2,1,3,2.667,2,1,0.6667,0.5,0.6667,0,0,0.3333,0.6667,0,0,0,0,0,0,0,0,0,0.3333,3,3,2,120,60,2,0.4838,0.3328,1.454,0.8166,3,3,3,1,0.04823,1.333,0,0.625,0.25,1,0.5,0,0.4995,0,0.2857,3,3.5
