@relation group355
@attribute class {'X1','X2','X3','X4','X5','X6','X7'}
@attribute Prevalence_of_Most_Common_Pitch numeric
@attribute Prevalence_of_Most_Common_Pitch_Class numeric
@attribute Relative_Prevalence_of_Top_Pitches numeric
@attribute Relative_Prevalence_of_Top_Pitch_Classes numeric
@attribute Interval_Between_Most_Prevalent_Pitches numeric
@attribute Interval_Between_Most_Prevalent_Pitch_Classes numeric
@attribute Number_of_Common_Pitches numeric
@attribute Pitch_Variety numeric
@attribute Pitch_Class_Variety numeric
@attribute Range numeric
@attribute Most_Common_Pitch numeric
@attribute Mean_Pitch numeric
@attribute Importance_of_Middle_Register numeric
@attribute Importance_of_High_Register numeric
@attribute Most_Common_Pitch_Class numeric
@attribute Dominant_Spread numeric
@attribute Strong_Tonal_Centres numeric
@attribute Most_Common_Melodic_Interval numeric
@attribute Mean_Melodic_Interval numeric
@attribute Number_of_Common_Melodic_Intervals numeric
@attribute Distance_Between_Most_Prevalent_Melodic_Intervals numeric
@attribute Prevalence_of_Most_Common_Melodic_Interval numeric
@attribute Relative_Prevalence_of_Most_Common_Melodic_Intervals numeric
@attribute Amount_of_Arpeggiation numeric
@attribute Repeated_Notes numeric
@attribute Chromatic_Motion numeric
@attribute Stepwise_Motion numeric
@attribute Melodic_Thirds numeric
@attribute Melodic_Perfect_Fourths numeric
@attribute Melodic_Tritones numeric
@attribute Melodic_Perfect_Fifths numeric
@attribute Melodic_Sixths numeric
@attribute Melodic_Sevenths numeric
@attribute Melodic_Octaves numeric
@attribute Melodic_Large_Intervals numeric
@attribute Minor_Major_Melodic_Third_Ratio numeric
@attribute Melodic_Embellishments numeric
@attribute Direction_of_Melodic_Motion numeric
@attribute Average_Length_of_Melodic_Arcs numeric
@attribute Average_Interval_Spanned_by_Melodic_Arcs numeric
@attribute Melodic_Pitch_Variety numeric
@attribute Strongest_Rhythmic_Pulse numeric
@attribute Second_Strongest_Rhythmic_Pulse numeric
@attribute Harmonicity_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Strength_of_Strongest_Rhythmic_Pulse numeric
@attribute Strength_of_Second_Strongest_Rhythmic_Pulse numeric
@attribute Strength_Ratio_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Combined_Strength_of_Two_Strongest_Rhythmic_Pulses numeric
@attribute Number_of_Strong_Rhythmic_Pulses numeric
@attribute Number_of_Moderate_Rhythmic_Pulses numeric
@attribute Number_of_Relatively_Strong_Rhythmic_Pulses numeric
@attribute Polyrhythms numeric
@attribute Rhythmic_Variability numeric
@attribute Note_Density numeric
@attribute Note_Density_Variability numeric
@attribute Average_Note_Duration numeric
@attribute Variability_of_Note_Durations numeric
@attribute Maximum_Note_Duration numeric
@attribute Minimum_Note_Duration numeric
@attribute Amount_of_Staccato numeric
@attribute Average_Time_Between_Attacks numeric
@attribute Variability_of_Time_Between_Attacks numeric
@attribute Complete_Rests numeric
@attribute Longest_Complete_Rest numeric
@attribute Duration numeric
@data
'X6',0.3333,0.3333,0.75,0.75,2,2,4,7,6,12,71,68,0.9583,0.04167,11,3,2,2,2.087,2,2,0.4348,0.6,0.4348,0.2609,0.04348,0.4783,0.1304,0.08696,0,0.04348,0,0,0,0,2,0.04167,0.4706,2.125,5.625,3.471,120,40,3,0.2429,0.2143,1.133,0.4571,3,10,4,0.75,0.03194,2.4,1.909,0.4062,0.1852,1,0.125,0,0.4017,0.1883,0.09302,10.25,10.75
'X6',0.3333,0.3333,1,1,2,2,3,5,5,9,67,69,0.8667,0.1333,7,1,3,2,1.929,2,2,0.7143,0.3,0.2857,0.2143,0,0.7143,0,0,0,0.07143,0,0,0,0,0,0,0.4545,1.833,4.167,2.6,120,80,1.5,0.2857,0.2286,1.25,0.5143,5,5,5,0.6,0.03624,1.875,0.4714,0.5,0.4725,2,0.25,0,0.4638,0.4688,0.1176,8,8.5
'X6',0.3,0.3,0.8889,0.8889,4,9,5,7,6,12,71,68,0.9,0.1,11,3,1,0,1.759,3,2,0.4483,0.5385,0.5517,0.4483,0.06897,0.3103,0.1034,0.1034,0,0,0.03448,0,0,0,0.5,0.1333,0.4375,3.2,8.6,3.696,120,40,3,0.2386,0.2045,1.167,0.4432,3,10,3,1,0.03096,2.308,0.1443,0.4125,0.2001,1,0.125,0,0.4133,0.2035,0.07477,12.87,13.38
'X6',0.2258,0.2258,0.7143,1,2,3,5,9,8,12,67,70,0.6452,0.3548,4,5,2,2,1.933,4,2,0.5333,0.3125,0.3,0.1667,0.1,0.6333,0.1333,0.06667,0,0,0,0,0,0,3,0,0.6,2.5,4.9,3.111,80,40,2,0.2778,0.2667,1.042,0.5444,5,8,5,0.4,0.03529,2.385,0.459,0.4032,0.2182,1.25,0.125,0,0.3995,0.2212,0.07407,13,13.5
'X6',0.25,0.2857,0.8571,0.75,5,5,5,9,7,14,79,75,0.2857,0.7143,7,3,2,2,1.926,3,2,0.3704,0.8,0.4074,0.2963,0.1481,0.5185,0.07407,0.07407,0,0,0,0,0.03704,0,0,0,0.3684,2.714,7.286,3.588,60,120,2,0.2346,0.2346,1,0.4691,3,12,5,0.4,0.03226,2.333,0.7217,0.4018,0.1925,1,0.1665,0,0.4069,0.1938,0.08167,8.417,12.25
'X6',0.2857,0.2857,0.75,0.75,2,2,5,5,5,7,69,70,0.8571,0.1429,9,4,3,2,2.385,3,1,0.6154,0.25,0.07692,0,0.1538,0.7692,0.07692,0.1538,0,0,0,0,0,0,0,0,0.3846,2.167,4.833,4.333,120,80,1.5,0.2632,0.2368,1.111,0.5,5,5,5,0.6,0.03561,2.333,1.768,0.375,0.2901,1.25,0.25,0,0.3072,0.1498,0.16,5.75,6.25
'X6',0.4615,0.4615,0.6667,0.6667,2,2,3,4,4,5,74,75,0,1,2,1,3,2,1.167,3,2,0.5,0.6667,0.3333,0.3333,0.1667,0.6667,0,0,0,0,0,0,0,0,0,0.07692,0.5,2.667,4,2.444,120,80,1.5,0.2,0.1333,1.5,0.3333,4,10,10,0.3,0.0262,3.25,0,0.25,0.07217,0.375,0.125,0,0.2495,0.07538,0.2353,3.75,4.25
'X6',0.3846,0.3846,0.8,0.8,2,2,4,4,4,7,67,66,1,0,7,3,2,2,2.083,3,1,0.5,0.5,0.5,0.1667,0,0.5,0.3333,0,0,0,0,0,0,0,3,0.07692,0.4,1.667,3.5,2.333,40,120,3,0.2,0.2,1,0.4,5,9,5,0.6,0.03076,2.167,0.7071,0.3846,0.2251,1,0.125,0,0.3745,0.2323,0.1667,5.5,6
'X6',0.2143,0.3571,1,0.6,4,5,5,6,5,12,67,69,0.7857,0.2143,2,3,2,0,2.846,5,2,0.2308,1,0.6154,0.2308,0,0.2308,0.3077,0.1538,0,0.07692,0,0,0,0,1,0,0.5,2.5,8.75,3.25,80,40,2,0.2647,0.2353,1.125,0.5,5,5,5,0.4,0.03563,2.333,0,0.4107,0.1862,0.75,0.25,0,0.4226,0.1878,0.1481,6.25,6.75
'X6',0.6923,0.6923,0.2222,0.2222,3,9,2,4,4,5,71,71,0.8462,0.1538,11,1,2,0,0.6667,2,2,0.6667,0.25,0.75,0.6667,0.08333,0.25,0.08333,0,0,0,0,0,0,0,0,0,0.25,4,3,1.333,120,80,1.5,0.2093,0.186,1.125,0.3953,5,10,5,0.6,0.0295,3.25,0,0.2692,0.1123,0.5,0.125,0,0.2495,0.09232,0.2222,4,4.5
'X6',0.3125,0.3125,0.9,0.9,2,2,4,7,6,12,76,73,0.3438,0.6562,4,2,2,0,2.935,5,2,0.2581,1,0.5484,0.2581,0,0.2581,0.2258,0.129,0,0.06452,0.06452,0,0,0,0.75,0,0.4348,1.769,6.308,4.304,120,40,3,0.3151,0.2877,1.095,0.6027,3,5,3,1,0.04066,1.6,1.016,0.5938,0.3345,2,0.25,0,0.5963,0.3396,0.05,19.5,20
'X6',0.5,0.5,0.375,0.375,2,2,3,6,6,10,69,69,0.8125,0.1875,9,1,3,2,1.733,4,2,0.3333,0.8,0.3333,0.2667,0.2,0.5333,0.06667,0.1333,0,0,0,0,0,0,0,0,0.4545,1.833,3.5,2.3,80,40,2,0.2174,0.1957,1.111,0.413,5,5,5,0.4,0.03484,2.667,0.5303,0.3594,0.2035,0.75,0.25,0,0.3662,0.2085,0.1481,6.25,6.75
'X6',0.32,0.32,0.875,0.875,2,2,3,7,6,12,71,69,0.96,0.04,11,3,3,2,2,4,2,0.3333,0.625,0.4583,0.2083,0.125,0.4583,0.25,0.08333,0,0,0,0,0,0,5,0,0.4211,2.714,6.143,3.765,40,120,3,0.2179,0.2179,1,0.4359,5,10,5,0.6,0.03225,2.273,1.323,0.4,0.2195,1,0.125,0,0.3745,0.1843,0.09091,10.5,11
'X6',0.2069,0.2069,1,1,2,5,5,7,6,14,67,69,0.8276,0.1724,2,4,1,2,2.143,3,2,0.5,0.2857,0.2857,0.1429,0.1429,0.6429,0.1071,0.07143,0,0.03571,0,0,0,0,0.5,0,0.375,2.667,6.333,4.682,60,120,2,0.25,0.225,1.111,0.475,5,5,5,0.4,0.03544,2.231,0.843,0.4138,0.2696,1.5,0.25,0,0.4102,0.274,0.07692,12.5,13
'X6',0.2903,0.2903,0.6667,0.6667,3,3,5,6,6,9,70,67,1,0,10,4,3,2,2.2,4,2,0.5667,0.1765,0.2333,0.1,0.1,0.6667,0.1333,0.1,0,0,0,0,0,0,1,0,0.4074,2.077,4.923,4.56,60,120,2,0.2778,0.2222,1.25,0.5,5,5,5,0.4,0.03583,2.385,0.459,0.4113,0.1652,0.75,0.25,0,0.3995,0.1554,0.07273,13.25,13.75
'X6',0.3871,0.3871,0.5833,0.5833,2,2,4,6,5,12,71,68,0.9677,0.03226,11,3,2,0,1.933,4,2,0.3667,0.8182,0.5667,0.3667,0.03333,0.3333,0.1667,0.1,0,0.03333,0,0,0,0,1.5,0.03226,0.4737,2.375,6.125,3.125,40,120,3,0.2128,0.2021,1.053,0.4149,3,10,5,0.6,0.02977,2.385,0.459,0.3871,0.2125,1,0.125,0,0.3912,0.2146,0.07692,12.5,13
'X6',0.3448,0.3448,0.7,0.7,7,5,4,5,5,7,67,69,0.7586,0.2414,7,3,2,0,1.286,2,2,0.5357,0.6,0.6429,0.5357,0.03571,0.3571,0.03571,0,0,0.07143,0,0,0,0,0,0.2759,0.6923,1.857,4.143,3.125,120,40,3,0.1827,0.1538,1.188,0.3365,5,10,8,0.375,0.02691,2.9,2.179,0.3276,0.2276,1,0.125,0,0.3209,0.2293,0.09524,10,10.5
'X6',0.2143,0.2143,0.8333,0.8333,2,2,4,9,8,12,64,65,1,0,4,5,2,2,1.889,3,1,0.6296,0.2941,0.1481,0.1111,0.1852,0.8148,0,0.03704,0,0.03704,0,0,0,0,0,0,0.4583,2.4,4.4,3.062,80,40,2,0.2963,0.2716,1.091,0.5679,5,5,5,0.4,0.03689,2.154,0.6292,0.4286,0.1782,0.75,0.25,0,0.4162,0.1698,0.07692,12.5,13
'X6',0.3214,0.3214,0.5556,0.5556,3,3,4,7,7,10,69,68,0.8571,0.1429,9,2,3,2,2.481,4,1,0.3704,0.5,0.2963,0.1481,0.1852,0.5556,0.1481,0.07407,0,0,0.07407,0,0,0,0,0,0.4348,2.3,6.3,6,120,48,2.5,0.2128,0.2021,1.053,0.4149,5,5,5,0.6,0.03483,2.8,2.097,0.3304,0.1931,1,0.25,0,0.3143,0.178,0.09756,9.75,10.25
'X6',0.3846,0.3846,0.8,0.8,5,7,2,6,6,8,69,70,0.6923,0.3077,9,2,1,0,0.9167,3,2,0.5,0.5,0.5833,0.5,0.1667,0.4167,0.08333,0,0,0,0,0,0,0,0,0,0.1667,6,8,1.286,120,80,1.5,0.2571,0.2286,1.125,0.4857,5,5,5,0.6,0.03553,2.6,2.298,0.3077,0.1498,0.75,0.25,0,0.2912,0.1443,0.2,4.5,5
'X6',0.3077,0.3077,0.875,0.875,2,2,3,7,6,12,71,69,0.9231,0.07692,11,3,2,2,1.92,4,2,0.32,0.75,0.48,0.24,0.12,0.44,0.24,0.08,0,0,0,0,0,0,5,0,0.4211,2.714,6.143,3.778,40,120,3,0.2143,0.2143,1,0.4286,5,10,5,0.6,0.03211,2.364,1.422,0.3846,0.2177,1,0.125,0,0.3595,0.1816,0.09091,10.5,11
'X6',0.2308,0.3077,1,0.75,2,5,4,5,4,12,67,69,0.7692,0.2308,2,3,2,2,2.25,3,2,0.4167,0.6,0.4167,0.25,0,0.4167,0.1667,0.1667,0,0,0,0,0,0,1,0,0.3333,3,8.333,2.75,120,80,1.5,0.2759,0.2414,1.143,0.5172,5,5,5,0.6,0.03594,2.167,0.7071,0.3846,0.2817,1.25,0.25,0,0.3745,0.2919,0.1667,5.5,6
'X6',0.3125,0.3125,0.6,0.6,2,2,4,8,7,12,69,68,0.875,0.125,9,3,2,2,2.467,4,2,0.4667,0.2857,0.2667,0.1333,0.1333,0.6,0.1333,0.06667,0,0,0.06667,0,0,0,0,0.0625,0.4615,2.6,6.2,4.375,60,120,2,0.2083,0.1875,1.111,0.3958,5,9,5,0.4,0.0315,2.667,1.414,0.3594,0.2276,1,0.125,0,0.3662,0.2337,0.1481,6.25,6.75
'X6',0.3846,0.3846,0.6,0.6,2,2,3,6,6,9,69,70,0.7692,0.2308,9,2,2,2,1.5,2,2,0.5833,0.4286,0.3333,0.25,0.08333,0.6667,0.08333,0,0,0,0,0,0,0,0,0.07692,0.4444,4.5,4.5,3.143,120,60,2,0.1951,0.1707,1.143,0.3659,5,10,5,0.6,0.02851,3.25,0,0.2981,0.1657,0.75,0.125,0,0.2599,0.09912,0.2051,4.375,4.875
'X6',0.3125,0.3125,0.9,0.9,2,2,4,8,7,12,71,68,0.9688,0.03125,11,3,2,2,2.159,3,2,0.4762,0.4333,0.381,0.2063,0.06349,0.5397,0.127,0.07937,0,0.04762,0,0,0,0,3,0.03125,0.42,2.174,5.696,4.245,40,120,3,0.2284,0.2234,1.023,0.4518,3,10,5,0.6,0.0316,2.286,0.5366,0.4219,0.2107,1,0.125,0,0.4122,0.1991,0.03571,27.5,28
'X6',0.25,0.25,1,1,2,2,6,6,6,9,69,71,0.75,0.25,9,6,2,2,1.852,3,2,0.4815,0.4615,0.4074,0.2222,0.1111,0.5926,0.1481,0,0,0.03704,0,0,0,0,1,0.07143,0.4762,2.625,6,4,60,120,2,0.2,0.2,1,0.4,4,10,6,0.3333,0.029,2.545,0.5,0.375,0.2591,1.5,0.125,0,0.3699,0.2628,0.08696,11,11.5
'X6',0.2333,0.2333,0.7143,1,7,9,5,9,8,12,74,77,0.1,0.9,2,5,2,2,1.862,4,2,0.4828,0.4286,0.3448,0.2069,0.1034,0.5862,0.1379,0.06897,0,0,0,0,0,0,3,0,0.6087,2.875,5.625,3.176,80,40,2,0.2771,0.2651,1.045,0.5422,5,8,5,0.4,0.03515,2.308,0.3155,0.4167,0.2282,1.25,0.125,0,0.4133,0.2317,0.07407,13,13.5
'X6',0.3667,0.3667,0.6364,0.6364,2,2,4,7,7,10,74,74,0.2667,0.7333,2,2,3,2,2.414,2,1,0.6552,0.1579,0.1034,0.06897,0.1034,0.7586,0.03448,0.06897,0,0,0.06897,0,0,0,0,0,0.4444,1.929,4.857,4.143,60,120,2,0.19,0.19,1,0.38,5,9,5,0.4,0.03066,3,2.323,0.3167,0.1665,1,0.125,0,0.3185,0.169,0.09524,10,10.5
'X7',0.2356,0.2356,0.7317,0.7561,5,7,5,15,10,19,69,70,0.7356,0.2644,9,4,2,2,1.931,4,2,0.3468,0.8167,0.4913,0.2832,0.09827,0.4451,0.1908,0.04624,0,0.01734,0.01734,0,0,0,2.3,0.04598,0.4677,2.067,5.533,4.615,120,60,2,0.2007,0.1908,1.052,0.3914,5,10,5,0.6,0.03144,2.806,0.6951,0.3506,0.1974,1,0.125,0,0.3492,0.1976,0.01613,61.5,62
'X7',0.4667,0.4667,0.5714,0.5714,2,2,3,4,4,5,78,77,0,1,6,1,3,0,1.214,3,2,0.3571,1,0.4286,0.3571,0.2143,0.5714,0.07143,0,0,0,0,0,0,0,0,0,0.3333,2.25,3.5,2.909,80,120,1.5,0.234,0.234,1,0.4681,5,5,5,0.4,0.03517,3,2.652,0.3,0.1035,0.5,0.25,0,0.2852,0.09078,0.1818,5,5.5
'X7',0.25,0.25,0.5,0.5,5,1,7,7,7,10,74,74,0.25,0.75,2,7,1,2,2.143,3,1,0.5714,0.5,0,0,0.2857,0.8571,0,0.1429,0,0,0,0,0,0,0,0,0.4286,7,10,4,60,120,2,0.3846,0.3846,1,0.7692,3,3,3,0.6667,0.04629,1.143,0.5303,0.75,0.378,1.5,0.5,0,0.6424,0.244,0.1429,6.5,7
'X7',0.2642,0.2642,0.7143,0.7143,3,9,5,6,6,9,74,72,0.566,0.434,2,4,3,2,2.173,3,2,0.3846,0.75,0.5,0.2885,0.05769,0.4423,0.1346,0.03846,0,0.07692,0.01923,0,0,0,2.5,0.0566,0.5676,1.85,5.5,4.364,40,120,3,0.2807,0.2719,1.032,0.5526,3,5,5,0.6,0.03814,1.606,0.4725,0.6038,0.3118,1.5,0.25,0,0.6053,0.3145,0.0303,32.5,33
'X7',0.2346,0.263,0.9646,0.8919,3,9,5,10,7,17,71,71,0.6706,0.3294,2,4,2,2,2.062,4,2,0.4377,0.5149,0.3713,0.2254,0.09253,0.5302,0.1198,0.09371,0.002372,0.0261,0.002372,0,0,0,1.525,0.003555,0.4472,2.644,7.016,5.068,40,80,2,0.2302,0.2066,1.114,0.4368,5,5,5,0.6,0.03429,2.638,0.8597,0.3787,0.2702,2.5,0.0625,0.00237,0.3784,0.2703,0.003119,320.1,320.6
'X7',0.4667,0.4667,0.5714,0.5714,2,2,3,4,4,5,66,65,1,0,6,1,3,0,1.214,3,2,0.3571,1,0.4286,0.3571,0.2143,0.5714,0.07143,0,0,0,0,0,0,0,0,0,0.3333,2.25,3.5,2.909,80,120,1.5,0.234,0.234,1,0.4681,5,5,5,0.4,0.03517,3,2.652,0.2833,0.08797,0.5,0.25,0,0.2852,0.09078,0.1905,4.75,5.25
'X7',0.25,0.25,1,1,5,5,5,5,5,10,62,67,1,0,2,4,1,2,2.714,5,3,0.2857,1,0.2857,0.1429,0.1429,0.4286,0.1429,0.2857,0,0,0,0,0,0,0,0,0.3333,6,10,3.333,120,60,2,0.4,0.2,2,0.6,3,5,3,0.6667,0.03983,1.6,1.414,0.5156,0.4142,1.5,0.25,0,0.5352,0.4432,0.1951,4.625,5.125
'X7',0.3,0.3,0.6667,0.6667,7,2,5,5,5,7,74,71,0.7,0.3,2,4,2,2,2,5,2,0.3333,0.6667,0.4444,0.2222,0.2222,0.5556,0.1111,0,0,0.1111,0,0,0,0,0,0,0.4286,1.75,3.75,2.2,120,60,2,0.3182,0.2273,1.4,0.5455,5,5,5,0.6,0.03682,2,1.768,0.4,0.1748,0.75,0.25,0,0.3884,0.1816,0.2,4.5,5
'X7',0.3158,0.3158,0.5714,0.5714,3,9,4,8,8,11,74,72,0.4586,0.5414,2,4,2,2,2.288,3,2,0.4773,0.3651,0.3485,0.1742,0.09091,0.5682,0.1136,0.08333,0,0.06061,0,0,0,0,0.875,0.01504,0.5138,2.096,5.712,4.949,120,60,2,0.1564,0.1469,1.065,0.3033,5,10,10,0.3,0.02635,3.8,1.817,0.2556,0.1042,0.5,0.125,0,0.2552,0.1046,0.02857,34.5,35
'X7',0.2727,0.2727,1,1,2,2,5,5,5,6,69,68,1,0,9,2,3,2,2.4,6,2,0.3,0.6667,0.4,0.2,0.1,0.4,0.2,0.2,0,0,0,0,0,0,1,0,0.375,1.333,3.833,3.833,120,40,3,0.28,0.24,1.167,0.52,5,5,5,0.6,0.03621,1.833,0.5303,0.5,0.2236,1,0.25,0,0.4995,0.2357,0.1538,6,6.5
'X7',0.375,0.375,0.6667,0.6667,4,4,4,4,4,9,71,68,1,0,11,3,3,2,2.267,3,2,0.4667,0.5714,0.2667,0.2667,0,0.4667,0,0.2667,0,0,0,0,0,0,0,0,0.4545,3.667,9,3.833,120,40,3,0.2759,0.2414,1.143,0.5172,5,5,5,0.6,0.03675,1.778,0.5303,0.5312,0.3637,1.5,0.25,0,0.5162,0.3716,0.1053,9,9.5
'X7',0.375,0.375,0.6667,0.6667,3,9,5,5,5,7,74,72,0.5,0.5,2,4,3,0,1.533,4,2,0.3333,1,0.4667,0.3333,0.1333,0.4667,0.1333,0.06667,0,0,0,0,0,0,0,0,0.3,2,4,3.182,120,80,1.5,0.2364,0.2182,1.083,0.4545,5,5,5,0.6,0.0351,3.2,2.828,0.2656,0.0625,0.5,0.25,0,0.2662,0.06455,0.1905,4.75,5.25
'X7',0.4167,0.4167,0.6,0.6,2,2,4,4,4,7,67,69,0.8333,0.1667,7,3,3,0,1.364,3,2,0.5455,0.6667,0.6364,0.5455,0,0.3636,0,0,0,0.09091,0,0,0,0,0,0,0.6,1.667,3.667,1.375,120,80,1.5,0.25,0.225,1.111,0.475,5,5,5,0.6,0.03536,2.4,2.121,0.3333,0.2219,1,0.25,0,0.2722,0.07538,0.2,4.5,5
'X7',0.3,0.3,0.6667,0.6667,5,7,5,5,5,10,72,69,1,0,0,4,3,0,1.667,4,2,0.4444,0.5,0.4444,0.4444,0.1111,0.3333,0,0.2222,0,0,0,0,0,0,0,0,0.2,5,10,1.2,60,80,1.333,0.2,0.1667,1.2,0.3667,3,10,8,0.25,0.02794,2.5,0,0.325,0.1344,0.5,0.125,0,0.3051,0.1267,0.2353,3.75,4.25
'X7',0.7857,0.7857,0.09091,0.09091,4,11,1,4,4,5,71,70,1,0,11,1,1,0,0.9231,3,1,0.6154,0.25,0.7692,0.6154,0.1538,0.2308,0.1538,0,0,0,0,0,0,0,0,0,0.4,2.5,4.5,1.2,120,80,1.5,0.2075,0.1887,1.1,0.3962,5,10,5,0.6,0.03026,3.5,0,0.25,0.08492,0.5,0.125,0,0.2303,0.04694,0.2222,4,4.5
'X7',0.381,0.381,0.625,0.625,5,7,5,5,5,7,74,72,0.5238,0.4762,2,4,3,2,1.4,3,2,0.45,0.7778,0.5,0.35,0.05,0.5,0.15,0,0,0,0,0,0,0,0,0,0.5385,4.333,7,3.938,40,80,2,0.254,0.2381,1.067,0.4921,5,5,5,0.6,0.03546,2.625,1.061,0.369,0.2321,1.25,0.25,0,0.3745,0.2365,0.1143,8.25,8.75
'X7',0.3333,0.3333,0.6,0.6,5,7,4,6,6,9,74,71,0.6,0.4,2,2,3,2,1.643,4,2,0.3571,0.8,0.2857,0.2857,0.2143,0.5714,0,0.1429,0,0,0,0,0,0,0,0.1333,0.4,2,4.2,2.222,60,120,2,0.3125,0.2188,1.429,0.5313,5,5,5,0.4,0.03661,1.875,0.3536,0.4833,0.1759,0.75,0.25,0,0.4817,0.1825,0.1212,7.75,8.25
'X7',0.2925,0.2925,0.7973,0.7973,2,2,4,11,7,17,71,69,0.8696,0.1304,11,3,3,0,1.513,3,2,0.4297,0.6498,0.5446,0.4297,0.09307,0.3723,0.1089,0.07327,0,0.005941,0.009901,0,0,0,1.895,0.06917,0.4271,2.642,6.917,3.914,120,60,2,0.1877,0.1826,1.028,0.3703,5,10,5,0.6,0.02875,3.03,0.5328,0.3286,0.1702,1.5,0.125,0,0.3282,0.1703,0.005988,72.83,167.2
'X7',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5
'X7',0.4118,0.4118,0.619,0.619,2,2,3,8,7,12,74,73,0.2549,0.7451,2,2,2,0,1.88,3,2,0.34,1,0.56,0.34,0.06,0.4,0.16,0.04,0,0.06,0,0,0,0,3,0,0.3939,1.941,5.412,3.643,80,120,1.5,0.2167,0.1889,1.147,0.4056,5,9,5,0.4,0.03297,3,0.5154,0.3235,0.1788,0.75,0.125,0,0.3245,0.1803,0.05714,17,17.5
'X7',0.3056,0.3056,0.5455,0.5455,3,2,5,8,7,12,74,72,0.5,0.5,2,6,2,2,2.393,3,2,0.3832,0.5366,0.4579,0.2056,0.08411,0.4673,0.1682,0.07477,0,0.08411,0,0,0,0,1.25,0.06481,0.5294,2.073,6.171,5.117,60,120,2,0.2834,0.2834,1,0.5668,3,5,4,0.5,0.03896,1.688,0.208,0.588,0.2804,1.5,0.25,0,0.5883,0.2816,0.0155,64,64.5
'X7',0.4545,0.4545,0.4,0.4,3,5,6,6,5,12,74,72,0.4545,0.5455,2,4,2,5,2.8,6,5,0.3,0.6667,0.5,0.2,0.1,0.2,0.3,0.3,0,0,0,0,0,0,2,0,0.5,2.667,7.667,2.8,40,120,3,0.2727,0.2727,1,0.5455,4,5,5,0.6,0.03717,1.375,0.8839,0.6364,0.5045,2,0.25,0,0.4995,0.2357,0.125,7.5,8
'X7',0.2857,0.2857,0.8333,0.8333,2,2,5,8,7,12,74,73,0.381,0.619,2,5,2,0,2.15,5,2,0.3,1,0.45,0.3,0.1,0.4,0.15,0.1,0,0,0.05,0,0,0,2,0,0.3571,3.5,8.25,3.333,120,60,2,0.2708,0.2083,1.3,0.4792,5,5,5,0.6,0.03554,2.333,0.3536,0.4167,0.2415,1,0.25,0,0.4245,0.2447,0.1026,9.25,9.75
'X7',0.2222,0.3333,1,0.6667,9,3,7,7,6,12,67,73,0.4444,0.5556,7,3,2,2,1.875,5,1,0.375,0.6667,0.375,0.125,0.25,0.625,0.25,0,0,0,0,0,0,0,1,0,0.1429,7,3,2,60,80,1.333,0.25,0.25,1,0.5,5,5,5,0.4,0.03569,2.25,0,0.3611,0.1816,0.75,0.25,0,0.3433,0.186,0.2353,3.75,4.25
'X7',0.4615,0.4615,0.6667,0.6667,2,2,3,4,4,5,62,63,1,0,2,1,3,0,1.167,2,2,0.5,0.6667,0.5,0.5,0.08333,0.4167,0,0.08333,0,0,0,0,0,0,0,0,0.3333,2,3,2.222,80,40,2,0.3056,0.25,1.222,0.5556,5,5,5,0.4,0.03674,2.167,0.7071,0.4423,0.273,1.25,0.25,0,0.3745,0.1306,0.1481,6.25,6.75
'X7',0.2222,0.2222,1,1,3,5,7,7,6,12,71,73,0.4444,0.5556,2,3,1,2,2.375,4,1,0.375,0.6667,0.375,0,0.25,0.625,0.375,0,0,0,0,0,0,0,0.5,0,0.25,8,12,3.5,80,40,2,0.2632,0.2105,1.25,0.4737,5,5,5,0.4,0.03549,2.25,0,0.3611,0.1816,0.75,0.25,0,0.3745,0.189,0.2353,3.75,4.25
'X7',0.305,0.305,0.5738,0.5738,2,2,5,11,9,14,69,68,0.95,0.05,9,4,3,2,1.668,3,2,0.4472,0.6966,0.3719,0.3116,0.1156,0.5628,0.0402,0.0603,0,0.01005,0.005025,0.01005,0,0,1,0.01,0.4161,2.537,6.111,4.647,40,80,2,0.2198,0.2103,1.045,0.4301,5,5,5,0.6,0.03488,2.857,1.173,0.3463,0.1784,0.75,0.25,0,0.3437,0.1765,0.01423,69.75,70.25
'X7',0.3333,0.3333,0.619,0.619,2,2,4,8,8,10,69,67,1,0,9,2,3,2,1.597,3,2,0.4677,0.6207,0.3387,0.2903,0.1452,0.6129,0.03226,0.04839,0,0,0,0.01613,0,0,1,0,0.4091,2.75,6.062,4.98,40,48,1.2,0.214,0.2052,1.043,0.4192,5,5,5,0.6,0.03484,2.864,0.9117,0.3333,0.168,0.75,0.25,0,0.3261,0.1606,0.04545,21.5,22
'X7',0.3077,0.3077,0.75,0.75,2,2,4,6,5,12,74,74,0.3077,0.6923,2,3,2,2,2.417,4,2,0.3333,0.75,0.5,0.25,0,0.3333,0.25,0.1667,0,0,0,0,0,0,0.5,0,0.4444,1.8,4,2.429,60,80,1.333,0.2308,0.2051,1.125,0.4359,5,5,5,0.4,0.03497,2.6,2.298,0.3077,0.1096,0.5,0.25,0,0.312,0.1131,0.2,4.5,5
